ROW_ID,Cluster,Anomaly Type,Top Deviating Features,Justification,Business Implication
330474.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-0.73 (55.5x dari median) | POS_SK_DPD_MEAN=7.91 (39.2x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=1.55 (31.3x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | CREDIT_TERM_MONTHS=-1.48 (18.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
330687.0,cluster_2,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.76 (22.7x dari median) | POS_MONTHS_COUNT=-0.77 (21.6x dari median) | CREDIT_TERM_MONTHS=-1.09 (19.6x dari median) | YEARS_BIRTH=-0.62 (18.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
330750.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-1.08 (81.0x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median) | CREDIT_TERM_MONTHS=-1.08 (13.4x dari median) | YEARS_BIRTH=-1.12 (9.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
331428.0,cluster_2,Tipe B - Rare but Valid,POS_MONTHS_COUNT=-0.85 (23.7x dari median) | CREDIT_TERM_MONTHS=-1.08 (19.5x dari median) | YEARS_EMPLOYED=3.87 (19.2x dari median) | YEARS_BIRTH=0.56 (18.8x dari median) | EXT_SOURCE_3=-1.85 (17.6x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
331509.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-3.03 (226.2x dari median) | POS_MONTHS_COUNT=1.61 (42.1x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | BUREAU_COUNT=4.88 (28.1x dari median) | AMT_INCOME_TOTAL=1.56 (13.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
331545.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.34 (98.4x dari median) | CC_SK_DPD_MEAN=4.81 (97.5x dari median) | INST_DPD_MAX=7.53 (73.4x dari median) | YEARS_BIRTH=1.38 (45.1x dari median) | POS_MONTHS_COUNT=0.72 (18.4x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
331597.0,cluster_2,Tipe A - Data Error,POS_SK_DPD_MEAN=14.54 (208.8x dari median) | EXT_SOURCE_1=1.84 (135.4x dari median) | POS_MONTHS_COUNT=3.31 (87.4x dari median) | BUREAU_ACTIVE_RATIO=0.78 (14.2x dari median) | EXT_SOURCE_3=-0.99 (9.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
331852.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.05 (78.9x dari median) | YEARS_BIRTH=-1.21 (37.7x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | POS_MONTHS_COUNT=-1.05 (29.1x dari median) | BUREAU_COUNT=4.22 (24.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
331903.0,cluster_2,Tipe B - Rare but Valid,EXT_SOURCE_1=0.54 (39.2x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | EXT_SOURCE_3=-2.68 (25.0x dari median) | YEARS_BIRTH=0.65 (21.9x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
332061.0,cluster_2,Tipe B - Rare but Valid,REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_BIRTH=-1.02 (31.5x dari median) | POS_MONTHS_COUNT=-0.89 (24.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | AMT_INCOME_TOTAL=2.31 (20.1x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
332112.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=12.77 (257.4x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CC_MONTHS_COUNT=3.37 (8.7x dari median) | CREDIT_TERM_MONTHS=-0.70 (8.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
332538.0,cluster_1,Tipe B - Rare but Valid,YEARS_EMPLOYED=4.33 (10.8x dari median) | YEARS_BIRTH=1.73 (10.2x dari median) | EXT_SOURCE_2=1.10 (9.7x dari median) | INST_PAYMENT_RATIO_MEAN=0.09 (9.3x dari median) | AMT_INCOME_TOTAL=2.47 (6.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
332810.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=-1.14 (35.3x dari median) | CREDIT_TERM_MONTHS=-1.48 (27.1x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median) | POS_MONTHS_COUNT=-0.69 (19.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
332851.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=1.02 (479.4x dari median) | CC_SK_DPD_MEAN=3.96 (80.6x dari median) | EXT_SOURCE_1=0.88 (64.2x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | PREV_REFUSED_COUNT=3.45 (32.6x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
333133.0,cluster_3,Tipe B - Rare but Valid,INST_SEVERE_LATE_RATIO=3.74 (23.2x dari median) | BUREAU_ACTIVE_RATIO=2.03 (13.4x dari median) | EXT_SOURCE_2=-2.57 (10.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.11 (8.8x dari median) | INST_LATE_RATIO=2.63 (5.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
333206.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.41 (103.4x dari median) | CC_SK_DPD_MEAN=2.91 (59.4x dari median) | INST_DPD_MAX=5.32 (52.1x dari median) | POS_MONTHS_COUNT=1.21 (31.3x dari median) | CREDIT_TERM_MONTHS=0.50 (10.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
333500.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.36 (99.8x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | POS_MONTHS_COUNT=-1.01 (28.1x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.29 (16.9x dari median) | YEARS_EMPLOYED=2.44 (12.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
333628.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=9.29 (187.6x dari median) | EXT_SOURCE_1=0.85 (62.2x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | PREV_APPROVAL_RATE=-1.79 (33.2x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
334187.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=1.17 (38.5x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.18 (17.1x dari median) | EXT_SOURCE_1=-0.20 (15.8x dari median) | PREV_REFUSED_COUNT=5.67 (13.5x dari median) | PREV_COUNT=4.31 (13.0x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
334590.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.18 (84.2x dari median) | YEARS_BIRTH=1.59 (51.8x dari median) | CREDIT_TERM_MONTHS=-1.06 (19.1x dari median) | AMT_ANNUITY=-1.70 (14.2x dari median) | BUREAU_COUNT=2.02 (12.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
334869.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-1.15 (86.4x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | POS_SK_DPD_MEAN=6.76 (33.4x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | CREDIT_TERM_MONTHS=0.69 (10.2x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
335092.0,cluster_4,Tipe A - Data Error,EXT_SOURCE_1=-1.35 (101.4x dari median) | POS_SK_DPD_MEAN=4.69 (22.9x dari median) | CREDIT_TERM_MONTHS=-1.57 (19.8x dari median) | AMT_ANNUITY=1.56 (17.6x dari median) | ANNUITY_TO_INCOME=0.71 (8.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
335192.0,cluster_4,Tipe A - Data Error,CC_SK_DPD_MEAN=20.84 (419.6x dari median) | AMT_ANNUITY=-1.39 (17.6x dari median) | EXT_SOURCE_3=-1.69 (16.1x dari median) | PREV_APPROVAL_RATE=-0.69 (12.1x dari median) | ANNUITY_TO_INCOME=-1.05 (10.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
335419.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=1.00 (73.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | CREDIT_TO_INCOME=5.28 (9.3x dari median) | BUREAU_ACTIVE_RATIO=1.14 (7.9x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=3.00 (7.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
336014.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=1.74 (128.3x dari median) | YEARS_BIRTH=1.58 (51.6x dari median) | POS_MONTHS_COUNT=1.73 (45.3x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=-1.03 (9.3x dari median) | BUREAU_BB_DPD_RATIO_MEAN=1.58 (9.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
336262.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=0.74 (53.8x dari median) | CREDIT_TERM_MONTHS=-1.44 (26.4x dari median) | OWN_CAR_AGE=6.79 (15.9x dari median) | BUREAU_DAYS_CREDIT_MEAN=-0.95 (12.0x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=-1.03 (9.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
336525.0,cluster_4,Tipe A - Data Error,POS_SK_DPD_MEAN=15.09 (75.8x dari median) | PREV_APPROVAL_RATE=-2.34 (43.7x dari median) | CREDIT_TERM_MONTHS=-1.48 (18.7x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (10.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
336665.0,cluster_3,Tipe C - Risk Signal,INST_SEVERE_LATE_RATIO=4.08 (25.3x dari median) | INST_DPD_MEAN=1.99 (18.5x dari median) | INST_DPD_MAX=2.41 (16.0x dari median) | BUREAU_ACTIVE_RATIO=2.03 (13.4x dari median) | AMT_INCOME_TOTAL=-1.66 (10.5x dari median),Kombinasi finansial kontradiktif (contoh: rasio cicilan atau kredit terlalu besar di saat income rendah / profil berisiko).,Tim analis risiko (Underwriting) wajib memberikan manual review sebelum memberikan persetujuan.
337004.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.67 (310.2x dari median) | EXT_SOURCE_1=-0.89 (67.0x dari median) | CREDIT_TERM_MONTHS=-1.08 (19.6x dari median) | PREV_REFUSED_COUNT=1.77 (16.3x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.60 (9.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
337296.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=2.27 (167.5x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | ANNUITY_TO_INCOME=6.28 (11.6x dari median) | YEARS_EMPLOYED=2.92 (10.3x dari median) | EXT_SOURCE_2=-2.02 (8.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
337319.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=-1.56 (48.9x dari median) | EXT_SOURCE_1=-0.49 (37.7x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | POS_MONTHS_COUNT=-1.05 (29.1x dari median) | CREDIT_TERM_MONTHS=1.27 (25.0x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
337340.0,cluster_2,Tipe B - Rare but Valid,BUREAU_BB_SEVERE_DPD_MEAN=2.09 (41.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.64 (21.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | YEARS_BIRTH=-0.55 (16.7x dari median) | AMT_ANNUITY=1.91 (13.9x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
337479.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.36 (102.4x dari median) | POS_MONTHS_COUNT=2.54 (66.9x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=1.04 (20.6x dari median) | AMT_INCOME_TOTAL=1.84 (15.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
337553.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-1.85 (865.6x dari median) | EXT_SOURCE_1=2.44 (180.1x dari median) | BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | YEARS_EMPLOYED=4.42 (31.4x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.79 (26.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
338148.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=0.81 (26.8x dari median) | POS_MONTHS_COUNT=1.01 (25.9x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=1.85 (13.9x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=0.87 (11.8x dari median) | AMT_INCOME_TOTAL=1.24 (10.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
338377.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.92 (428.0x dari median) | EXT_SOURCE_1=0.69 (50.4x dari median) | INST_SEVERE_LATE_RATIO=4.39 (27.1x dari median) | CREDIT_TERM_MONTHS=0.88 (17.8x dari median) | PREV_REFUSED_COUNT=1.77 (16.3x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
338535.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-2.51 (187.8x dari median) | YEARS_BIRTH=-1.55 (48.6x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=-1.47 (27.0x dari median) | POS_MONTHS_COUNT=-0.53 (15.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
338553.0,cluster_0,Tipe B - Rare but Valid,PREV_REFUSED_COUNT=5.12 (48.9x dari median) | EXT_SOURCE_3=-0.10 (43.5x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | CREDIT_TERM_MONTHS=-0.89 (16.1x dari median) | POS_MONTHS_COUNT=5.20 (15.3x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
338649.0,cluster_2,Tipe B - Rare but Valid,BUREAU_ACTIVE_RATIO=2.03 (35.5x dari median) | YEARS_BIRTH=0.99 (32.8x dari median) | POS_MONTHS_COUNT=0.84 (21.6x dari median) | CREDIT_TERM_MONTHS=-0.95 (16.9x dari median) | AMT_INCOME_TOTAL=-1.00 (10.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
339745.0,cluster_3,Tipe A - Data Error,EXT_SOURCE_1=1.30 (95.5x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | YEARS_EMPLOYED=4.15 (14.2x dari median) | YEARS_BIRTH=1.14 (10.1x dari median) | AMT_INCOME_TOTAL=1.24 (9.5x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
341227.0,cluster_4,Tipe A - Data Error,POS_SK_DPD_MEAN=20.10 (101.3x dari median) | EXT_SOURCE_1=-0.49 (37.2x dari median) | PREV_APPROVAL_RATE=0.96 (19.4x dari median) | CREDIT_TERM_MONTHS=-1.51 (19.0x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
341611.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=2.01 (148.2x dari median) | POS_MONTHS_COUNT=2.18 (57.2x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.71 (22.1x dari median) | EXT_SOURCE_3=-2.12 (20.1x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
341792.0,cluster_2,Tipe A - Data Error,EXT_SOURCE_1=-1.39 (104.2x dari median) | BUREAU_BB_SEVERE_DPD_MEAN=3.82 (75.5x dari median) | CREDIT_TERM_MONTHS=1.28 (25.4x dari median) | BUREAU_ACTIVE_RATIO=-1.11 (17.7x dari median) | POS_MONTHS_COUNT=-0.53 (15.1x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
342037.0,cluster_2,Tipe A - Data Error,POS_MONTHS_COUNT=3.95 (104.7x dari median) | PREV_REFUSED_COUNT=18.49 (41.7x dari median) | YEARS_BIRTH=0.84 (28.0x dari median) | PREV_COUNT=8.54 (26.7x dari median) | BUREAU_DAYS_CREDIT_MEAN=1.45 (20.8x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
342201.0,cluster_2,Tipe B - Rare but Valid,YEARS_BIRTH=1.29 (42.2x dari median) | REGION_RATING_CLIENT_W_CITY=1.92 (34.6x dari median) | AMT_REQ_CREDIT_BUREAU_YEAR=3.58 (27.8x dari median) | BUREAU_DAYS_CREDIT_MEAN=-1.36 (17.6x dari median) | POS_MONTHS_COUNT=0.64 (16.2x dari median),Keadaan ekstrem secara statistik namun masih masuk secara logika riil (Tail-end customer).,"Berpeluang cross-selling khusus untuk Very High Net Worth Individual, bila bukan risiko gagal bayar."
342262.0,cluster_0,Tipe A - Data Error,EXT_SOURCE_3=-0.61 (282.3x dari median) | REGION_RATING_CLIENT_W_CITY=-2.04 (34.6x dari median) | CREDIT_TERM_MONTHS=-0.90 (16.2x dari median) | INST_LATE_RATIO=3.31 (12.0x dari median) | BUREAU_ACTIVE_RATIO=0.46 (8.9x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
342874.0,cluster_0,Tipe A - Data Error,CC_SK_DPD_MEAN=6.50 (131.6x dari median) | EXT_SOURCE_1=1.72 (127.1x dari median) | EXT_SOURCE_3=0.12 (57.8x dari median) | BUREAU_DEBT_TO_CREDIT_RATIO=1.37 (20.6x dari median) | BUREAU_ACTIVE_RATIO=0.99 (17.7x dari median),"Deviasi fitur lebih dari 50x median klaster, kemungkinan kesalahan input sistem.",Tim data engineering perlu memperbaiki flow pipeline ingestion untuk capping nilai ekstrem.
