antecedents,consequents,support,confidence,lift,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'cluster_3_high_exposure', 'repayment_some_late'})",frozenset({'leverage_over_6x'}),0.04552637857714278,0.388181513570437,2.3402762661110814,eclat,Portfolio-wide,356255,16219,"{cluster_3_high_exposure, repayment_some_late} -> {leverage_over_6x}","{cluster_3_high_exposure, repayment_some_late} -> {leverage_over_6x}"
"frozenset({'previous_approval_high', 'previous_one'})",frozenset({'cluster_3_high_exposure'}),0.07596524961053178,0.4523920965531075,1.3437633620778187,eclat,Portfolio-wide,356255,27063,"{previous_approval_high, previous_one} -> {cluster_3_high_exposure}","{previous_approval_high, previous_one} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_one'})",frozenset({'previous_approval_high'}),0.07596524961053178,0.9901580564905604,1.8889429294384001,eclat,Portfolio-wide,356255,27063,"{cluster_3_high_exposure, previous_one} -> {previous_approval_high}","{cluster_3_high_exposure, previous_one} -> {previous_approval_high}"
"frozenset({'cluster_3_high_exposure', 'previous_approval_high'})",frozenset({'previous_one'}),0.07596524961053178,0.3644750309755966,2.1477067081314494,eclat,Portfolio-wide,356255,27063,"{cluster_3_high_exposure, previous_approval_high} -> {previous_one}","{cluster_3_high_exposure, previous_approval_high} -> {previous_one}"
"frozenset({'previous_approval_high', 'previous_two_to_four'})",frozenset({'cluster_3_high_exposure'}),0.10074244572006007,0.4206615251177946,1.2495124242797462,eclat,Portfolio-wide,356255,35890,"{previous_approval_high, previous_two_to_four} -> {cluster_3_high_exposure}","{previous_approval_high, previous_two_to_four} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_two_to_four'})",frozenset({'previous_approval_high'}),0.10074244572006007,0.6383508528538142,1.2177937876635156,eclat,Portfolio-wide,356255,35890,"{cluster_3_high_exposure, previous_two_to_four} -> {previous_approval_high}","{cluster_3_high_exposure, previous_two_to_four} -> {previous_approval_high}"
"frozenset({'cluster_3_high_exposure', 'previous_approval_high'})",frozenset({'previous_two_to_four'}),0.10074244572006007,0.48335398373107796,1.2581817704995921,eclat,Portfolio-wide,356255,35890,"{cluster_3_high_exposure, previous_approval_high} -> {previous_two_to_four}","{cluster_3_high_exposure, previous_approval_high} -> {previous_two_to_four}"
"frozenset({'repayment_clean_observed', 'previous_approval_high'})",frozenset({'cluster_3_high_exposure'}),0.12142426071213036,0.467578230557207,1.3888715119367483,eclat,Portfolio-wide,356255,43258,"{previous_approval_high, repayment_clean_observed} -> {cluster_3_high_exposure}","{previous_approval_high, repayment_clean_observed} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'repayment_clean_observed'})",frozenset({'previous_approval_high'}),0.12142426071213036,0.6625111036236102,1.2638847471481238,eclat,Portfolio-wide,356255,43258,"{cluster_3_high_exposure, repayment_clean_observed} -> {previous_approval_high}","{cluster_3_high_exposure, repayment_clean_observed} -> {previous_approval_high}"
"frozenset({'cluster_3_high_exposure', 'previous_approval_high'})",frozenset({'repayment_clean_observed'}),0.12142426071213036,0.5825836341108657,1.2992721549133381,eclat,Portfolio-wide,356255,43258,"{cluster_3_high_exposure, previous_approval_high} -> {repayment_clean_observed}","{cluster_3_high_exposure, previous_approval_high} -> {repayment_clean_observed}"
"frozenset({'cluster_3_high_exposure', 'repayment_some_late'})",frozenset({'previous_approval_high'}),0.08072027059269343,0.6882628883251161,1.3130119054977092,eclat,Portfolio-wide,356255,28757,"{cluster_3_high_exposure, repayment_some_late} -> {previous_approval_high}","{cluster_3_high_exposure, repayment_some_late} -> {previous_approval_high}"
"frozenset({'cluster_3_high_exposure', 'previous_deep'})",frozenset({'previous_outcome_mixed'}),0.03734684425481748,0.5055475340071435,1.5627908952901637,eclat,Portfolio-wide,356255,13305,"{cluster_3_high_exposure, previous_deep} -> {previous_outcome_mixed}","{cluster_3_high_exposure, previous_deep} -> {previous_outcome_mixed}"
frozenset({'previous_one'}),frozenset({'cluster_3_high_exposure'}),0.07672032673225639,0.4520824373945549,1.3428435656552786,eclat,Portfolio-wide,356255,27332,{previous_one} -> {cluster_3_high_exposure},{previous_one} -> {cluster_3_high_exposure}
"frozenset({'repayment_clean_observed', 'previous_one'})",frozenset({'cluster_3_high_exposure'}),0.057318493775525954,0.4748947649945347,1.4106041880581301,eclat,Portfolio-wide,356255,20420,"{previous_one, repayment_clean_observed} -> {cluster_3_high_exposure}","{previous_one, repayment_clean_observed} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'previous_one'})",frozenset({'repayment_clean_observed'}),0.057318493775525954,0.7471096151031758,1.6661963411537473,eclat,Portfolio-wide,356255,20420,"{cluster_3_high_exposure, previous_one} -> {repayment_clean_observed}","{cluster_3_high_exposure, previous_one} -> {repayment_clean_observed}"
"frozenset({'cluster_3_high_exposure', 'previous_outcome_mixed'})",frozenset({'previous_two_to_four'}),0.056167632734979156,0.5958194378275369,1.550931988596171,eclat,Portfolio-wide,356255,20010,"{cluster_3_high_exposure, previous_outcome_mixed} -> {previous_two_to_four}","{cluster_3_high_exposure, previous_outcome_mixed} -> {previous_two_to_four}"
"frozenset({'cluster_3_high_exposure', 'previous_outcome_mixed'})",frozenset({'repayment_clean_observed'}),0.05740270311995621,0.6089209147212958,1.3580092929475984,eclat,Portfolio-wide,356255,20450,"{cluster_3_high_exposure, previous_outcome_mixed} -> {repayment_clean_observed}","{cluster_3_high_exposure, previous_outcome_mixed} -> {repayment_clean_observed}"
frozenset({'previous_two_to_four'}),frozenset({'cluster_3_high_exposure'}),0.1578167323967383,0.41080066051935527,1.2202221942630123,eclat,Portfolio-wide,356255,56223,{previous_two_to_four} -> {cluster_3_high_exposure},{previous_two_to_four} -> {cluster_3_high_exposure}
frozenset({'cluster_3_high_exposure'}),frozenset({'previous_two_to_four'}),0.1578167323967383,0.4687711048300358,1.2202221942630125,eclat,Portfolio-wide,356255,56223,{cluster_3_high_exposure} -> {previous_two_to_four},{cluster_3_high_exposure} -> {previous_two_to_four}
"frozenset({'repayment_clean_observed', 'previous_two_to_four'})",frozenset({'cluster_3_high_exposure'}),0.09082258494617619,0.46210974320888915,1.3726281845208967,eclat,Portfolio-wide,356255,32356,"{previous_two_to_four, repayment_clean_observed} -> {cluster_3_high_exposure}","{previous_two_to_four, repayment_clean_observed} -> {cluster_3_high_exposure}"
"frozenset({'cluster_3_high_exposure', 'repayment_clean_observed'})",frozenset({'previous_two_to_four'}),0.09082258494617619,0.49554323521303645,1.2899106783535261,eclat,Portfolio-wide,356255,32356,"{cluster_3_high_exposure, repayment_clean_observed} -> {previous_two_to_four}","{cluster_3_high_exposure, repayment_clean_observed} -> {previous_two_to_four}"
"frozenset({'cluster_3_high_exposure', 'previous_two_to_four'})",frozenset({'repayment_clean_observed'}),0.09082258494617619,0.5754940149049321,1.283460957543768,eclat,Portfolio-wide,356255,32356,"{cluster_3_high_exposure, previous_two_to_four} -> {repayment_clean_observed}","{cluster_3_high_exposure, previous_two_to_four} -> {repayment_clean_observed}"
"frozenset({'cluster_3_high_exposure', 'repayment_some_late'})",frozenset({'previous_two_to_four'}),0.062059479866949235,0.5291513091762002,1.3773932841151468,eclat,Portfolio-wide,356255,22109,"{cluster_3_high_exposure, repayment_some_late} -> {previous_two_to_four}","{cluster_3_high_exposure, repayment_some_late} -> {previous_two_to_four}"
frozenset({'repayment_clean_observed'}),frozenset({'cluster_3_high_exposure'}),0.1832788311742993,0.4087466038987868,1.2141209249186014,eclat,Portfolio-wide,356255,65294,{repayment_clean_observed} -> {cluster_3_high_exposure},{repayment_clean_observed} -> {cluster_3_high_exposure}
frozenset({'cluster_3_high_exposure'}),frozenset({'repayment_clean_observed'}),0.1832788311742993,0.5444024779675997,1.2141209249186014,eclat,Portfolio-wide,356255,65294,{cluster_3_high_exposure} -> {repayment_clean_observed},{cluster_3_high_exposure} -> {repayment_clean_observed}
frozenset({'cluster_4_history_rich'}),frozenset({'credit_file_deep'}),0.05456765519080434,0.37151702786377705,1.6827258122383815,eclat,Portfolio-wide,356255,19440,{cluster_4_history_rich} -> {credit_file_deep},{cluster_4_history_rich} -> {credit_file_deep}
"frozenset({'leverage_under_3x', 'cluster_4_history_rich'})",frozenset({'credit_file_deep'}),0.033400232979186255,0.38409890571031985,1.7397133768206725,eclat,Portfolio-wide,356255,11899,"{cluster_4_history_rich, leverage_under_3x} -> {credit_file_deep}","{cluster_4_history_rich, leverage_under_3x} -> {credit_file_deep}"
"frozenset({'credit_file_deep', 'cluster_4_history_rich'})",frozenset({'leverage_under_3x'}),0.033400232979186255,0.6120884773662552,1.2900567381374732,eclat,Portfolio-wide,356255,11899,"{cluster_4_history_rich, credit_file_deep} -> {leverage_under_3x}","{cluster_4_history_rich, credit_file_deep} -> {leverage_under_3x}"
"frozenset({'credit_file_deep', 'previous_deep'})",frozenset({'cluster_4_history_rich'}),0.0524736494926387,0.4606475777438273,3.1362611858182774,eclat,Portfolio-wide,356255,18694,"{credit_file_deep, previous_deep} -> {cluster_4_history_rich}","{credit_file_deep, previous_deep} -> {cluster_4_history_rich}"
"frozenset({'previous_deep', 'cluster_4_history_rich'})",frozenset({'credit_file_deep'}),0.0524736494926387,0.3677315288378315,1.6655800115202042,eclat,Portfolio-wide,356255,18694,"{cluster_4_history_rich, previous_deep} -> {credit_file_deep}","{cluster_4_history_rich, previous_deep} -> {credit_file_deep}"
"frozenset({'credit_file_deep', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.0524736494926387,0.9616255144032921,2.4204547053685244,eclat,Portfolio-wide,356255,18694,"{cluster_4_history_rich, credit_file_deep} -> {previous_deep}","{cluster_4_history_rich, credit_file_deep} -> {previous_deep}"
"frozenset({'repayment_some_late', 'cluster_4_history_rich'})",frozenset({'credit_file_deep'}),0.034343377636805096,0.3698274038025572,1.6750729354990783,eclat,Portfolio-wide,356255,12235,"{cluster_4_history_rich, repayment_some_late} -> {credit_file_deep}","{cluster_4_history_rich, repayment_some_late} -> {credit_file_deep}"
"frozenset({'credit_file_deep', 'cluster_4_history_rich'})",frozenset({'repayment_some_late'}),0.034343377636805096,0.6293724279835391,1.4152527272865176,eclat,Portfolio-wide,356255,12235,"{cluster_4_history_rich, credit_file_deep} -> {repayment_some_late}","{cluster_4_history_rich, credit_file_deep} -> {repayment_some_late}"
"frozenset({'credit_file_established', 'cluster_4_history_rich'})",frozenset({'leverage_under_3x'}),0.034994596567065724,0.584646407803414,1.2322189776550176,eclat,Portfolio-wide,356255,12467,"{cluster_4_history_rich, credit_file_established} -> {leverage_under_3x}","{cluster_4_history_rich, credit_file_established} -> {leverage_under_3x}"
"frozenset({'credit_file_established', 'previous_deep'})",frozenset({'cluster_4_history_rich'}),0.05835426871201808,0.36088881173509246,2.457066154964747,eclat,Portfolio-wide,356255,20789,"{credit_file_established, previous_deep} -> {cluster_4_history_rich}","{credit_file_established, previous_deep} -> {cluster_4_history_rich}"
"frozenset({'credit_file_established', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.05835426871201808,0.9749108985181018,2.453894615200028,eclat,Portfolio-wide,356255,20789,"{cluster_4_history_rich, credit_file_established} -> {previous_deep}","{cluster_4_history_rich, credit_file_established} -> {previous_deep}"
"frozenset({'credit_file_established', 'cluster_4_history_rich'})",frozenset({'repayment_some_late'}),0.03779876773659317,0.6314950290752205,1.4200257628539767,eclat,Portfolio-wide,356255,13466,"{cluster_4_history_rich, credit_file_established} -> {repayment_some_late}","{cluster_4_history_rich, credit_file_established} -> {repayment_some_late}"
"frozenset({'credit_large', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.03384092854837125,0.9818389119635149,2.4713327368925584,eclat,Portfolio-wide,356255,12056,"{cluster_4_history_rich, credit_large} -> {previous_deep}","{cluster_4_history_rich, credit_large} -> {previous_deep}"
frozenset({'cluster_4_history_rich'}),frozenset({'credit_medium'}),0.06349103872226354,0.4322707640561097,1.2568648372493132,eclat,Portfolio-wide,356255,22619,{cluster_4_history_rich} -> {credit_medium},{cluster_4_history_rich} -> {credit_medium}
"frozenset({'previous_deep', 'credit_medium'})",frozenset({'cluster_4_history_rich'}),0.06067283266199772,0.433444292933344,2.9510510373230985,eclat,Portfolio-wide,356255,21615,"{credit_medium, previous_deep} -> {cluster_4_history_rich}","{credit_medium, previous_deep} -> {cluster_4_history_rich}"
"frozenset({'previous_deep', 'cluster_4_history_rich'})",frozenset({'credit_medium'}),0.06067283266199772,0.42519080966244394,1.2362792541688619,eclat,Portfolio-wide,356255,21615,"{cluster_4_history_rich, previous_deep} -> {credit_medium}","{cluster_4_history_rich, previous_deep} -> {credit_medium}"
"frozenset({'cluster_4_history_rich', 'credit_medium'})",frozenset({'previous_deep'}),0.06067283266199772,0.9556125381316593,2.4053197734309353,eclat,Portfolio-wide,356255,21615,"{cluster_4_history_rich, credit_medium} -> {previous_deep}","{cluster_4_history_rich, credit_medium} -> {previous_deep}"
"frozenset({'repayment_some_late', 'cluster_4_history_rich'})",frozenset({'credit_medium'}),0.039241554504498184,0.42257352718919083,1.2286692777760244,eclat,Portfolio-wide,356255,13980,"{cluster_4_history_rich, repayment_some_late} -> {credit_medium}","{cluster_4_history_rich, repayment_some_late} -> {credit_medium}"
"frozenset({'cluster_4_history_rich', 'credit_medium'})",frozenset({'repayment_some_late'}),0.039241554504498184,0.6180644590830718,1.3898248039856325,eclat,Portfolio-wide,356255,13980,"{cluster_4_history_rich, credit_medium} -> {repayment_some_late}","{cluster_4_history_rich, credit_medium} -> {repayment_some_late}"
"frozenset({'leverage_under_3x', 'cluster_4_history_rich'})",frozenset({'credit_small'}),0.04437551753659598,0.5103134381355111,1.5277326568933582,eclat,Portfolio-wide,356255,15809,"{cluster_4_history_rich, leverage_under_3x} -> {credit_small}","{cluster_4_history_rich, leverage_under_3x} -> {credit_small}"
"frozenset({'credit_small', 'cluster_4_history_rich'})",frozenset({'leverage_under_3x'}),0.04437551753659598,0.907103511590544,1.9118396123887882,eclat,Portfolio-wide,356255,15809,"{cluster_4_history_rich, credit_small} -> {leverage_under_3x}","{cluster_4_history_rich, credit_small} -> {leverage_under_3x}"
"frozenset({'credit_small', 'previous_deep'})",frozenset({'cluster_4_history_rich'}),0.048181779904843444,0.36321892589614463,2.4729304446189464,eclat,Portfolio-wide,356255,17165,"{credit_small, previous_deep} -> {cluster_4_history_rich}","{credit_small, previous_deep} -> {cluster_4_history_rich}"
"frozenset({'credit_small', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.048181779904843444,0.9849093412898784,2.4790611457161424,eclat,Portfolio-wide,356255,17165,"{cluster_4_history_rich, credit_small} -> {previous_deep}","{cluster_4_history_rich, credit_small} -> {previous_deep}"
"frozenset({'credit_small', 'cluster_4_history_rich'})",frozenset({'repayment_some_late'}),0.03142692734137065,0.6424145053936194,1.4445800934109532,eclat,Portfolio-wide,356255,11196,"{cluster_4_history_rich, credit_small} -> {repayment_some_late}","{cluster_4_history_rich, credit_small} -> {repayment_some_late}"
"frozenset({'external_score_middle', 'previous_deep'})",frozenset({'cluster_4_history_rich'}),0.04931299209835652,0.3628627491479913,2.4705054599571463,eclat,Portfolio-wide,356255,17568,"{external_score_middle, previous_deep} -> {cluster_4_history_rich}","{external_score_middle, previous_deep} -> {cluster_4_history_rich}"
"frozenset({'external_score_middle', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.04931299209835652,0.9703396851698426,2.4423886654385942,eclat,Portfolio-wide,356255,17568,"{cluster_4_history_rich, external_score_middle} -> {previous_deep}","{cluster_4_history_rich, external_score_middle} -> {previous_deep}"
"frozenset({'external_score_middle', 'cluster_4_history_rich'})",frozenset({'repayment_some_late'}),0.03218481144124293,0.6333057166528584,1.4240974069530457,eclat,Portfolio-wide,356255,11466,"{cluster_4_history_rich, external_score_middle} -> {repayment_some_late}","{cluster_4_history_rich, external_score_middle} -> {repayment_some_late}"
"frozenset({'external_score_strong', 'cluster_4_history_rich'})",frozenset({'previous_deep'}),0.04115310662306494,0.9757737104825291,2.456066351752216,eclat,Portfolio-wide,356255,14661,"{cluster_4_history_rich, external_score_strong} -> {previous_deep}","{cluster_4_history_rich, external_score_strong} -> {previous_deep}"
