normalized_rule,support,confidence,lift,support_min,support_max,confidence_min,confidence_max,lift_min,lift_max,algorithm,rule_str,context_n,support_count,appears_in,n_algos,metric_spread,is_consistent,context
"{income_q1, previous_deep} -> {previous_outcome_mixed}",0.048804929053627315,0.44429396432769447,1.3734387284616496,0.048804929053627315,0.048804929053627315,0.4442939643276945,0.4442939643276945,1.3734387284616496,1.3734387284616496,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_deep} -> {previous_outcome_mixed}",356255,17387,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_deep} -> {repayment_some_late}",0.06367068532371475,0.579623856493075,1.3033844624086526,0.06367068532371475,0.06367068532371475,0.579623856493075,0.579623856493075,1.3033844624086526,1.3033844624086526,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_deep} -> {repayment_some_late}",356255,22683,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_one} -> {card_history_not_observed}",0.061882640243645703,0.9649829291779742,1.3604435091603746,0.061882640243645703,0.061882640243645703,0.9649829291779742,0.9649829291779742,1.3604435091603746,1.3604435091603746,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_one} -> {card_history_not_observed}",356255,22046,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_one} -> {credit_small}",0.03476161738080869,0.5420642563249585,1.6227855365673236,0.03476161738080869,0.03476161738080869,0.5420642563249585,0.5420642563249585,1.6227855365673236,1.6227855365673236,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_one} -> {credit_small}",356255,12384,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_one} -> {previous_approval_high}",0.06363700158594265,0.9923400157576818,1.893105493690576,0.06363700158594265,0.06363700158594265,0.9923400157576818,0.9923400157576818,1.893105493690576,1.893105493690576,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_one} -> {previous_approval_high}",356255,22671,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_one} -> {repayment_clean_observed}",0.04599795090595219,0.7172809244506698,1.5996726955977347,0.0459979509059522,0.0459979509059522,0.7172809244506697,0.7172809244506697,1.5996726955977347,1.5996726955977347,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_one} -> {repayment_clean_observed}",356255,16387,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_outcome_mixed} -> {burden_20_to_35pct}",0.03812157022357581,0.3966413551401869,1.3694911463880686,0.03812157022357581,0.03812157022357581,0.3966413551401869,0.3966413551401869,1.3694911463880683,1.3694911463880683,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_outcome_mixed} -> {burden_20_to_35pct}",356255,13581,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_outcome_mixed} -> {credit_small}",0.051564188572791964,0.5365070093457944,1.6061487266030199,0.051564188572791964,0.051564188572791964,0.5365070093457944,0.5365070093457944,1.60614872660302,1.60614872660302,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_outcome_mixed} -> {credit_small}",356255,18370,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_outcome_mixed} -> {previous_deep}",0.048804929053627315,0.5077978971962617,1.2781501647318667,0.048804929053627315,0.048804929053627315,0.5077978971962617,0.5077978971962617,1.2781501647318667,1.2781501647318667,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_outcome_mixed} -> {previous_deep}",356255,17387,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_outcome_mixed} -> {previous_two_to_four}",0.046814781546925664,0.4870911214953271,1.2679096278610407,0.04681478154692566,0.04681478154692566,0.4870911214953271,0.4870911214953271,1.2679096278610407,1.2679096278610407,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_outcome_mixed} -> {previous_two_to_four}",356255,16678,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_two_to_four} -> {burden_20_to_35pct}",0.054146608468653074,0.40987612349403985,1.4151870826544537,0.054146608468653074,0.054146608468653074,0.4098761234940399,0.4098761234940399,1.4151870826544537,1.4151870826544537,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_two_to_four} -> {burden_20_to_35pct}",356255,19290,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_two_to_four} -> {credit_small}",0.06833307602700313,0.5172640928117629,1.5485409314598584,0.06833307602700313,0.06833307602700313,0.5172640928117629,0.5172640928117629,1.5485409314598582,1.5485409314598582,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_two_to_four} -> {credit_small}",356255,24344,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, previous_two_to_four} -> {previous_approval_high}",0.08441425383503391,0.6389945392346429,1.2190217601370736,0.0844142538350339,0.0844142538350339,0.6389945392346429,0.6389945392346429,1.2190217601370736,1.2190217601370736,"['apriori', 'eclat', 'fpgrowth']","{income_q1, previous_two_to_four} -> {previous_approval_high}",356255,30073,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, repayment_clean_observed} -> {burden_20_to_35pct}",0.059822318283252164,0.3959351254946403,1.3670527338666332,0.059822318283252164,0.059822318283252164,0.39593512549464027,0.39593512549464027,1.3670527338666332,1.3670527338666332,"['apriori', 'eclat', 'fpgrowth']","{income_q1, repayment_clean_observed} -> {burden_20_to_35pct}",356255,21312,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, repayment_clean_observed} -> {credit_small}",0.08112166846781098,0.5369052705891096,1.6073410069976157,0.08112166846781098,0.08112166846781098,0.5369052705891096,0.5369052705891096,1.6073410069976157,1.6073410069976157,"['apriori', 'eclat', 'fpgrowth']","{income_q1, repayment_clean_observed} -> {credit_small}",356255,28900,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, repayment_some_late} -> {burden_20_to_35pct}",0.054747301792255544,0.40594430337593135,1.4016116125952687,0.054747301792255544,0.054747301792255544,0.40594430337593135,0.40594430337593135,1.4016116125952687,1.4016116125952687,"['apriori', 'eclat', 'fpgrowth']","{income_q1, repayment_some_late} -> {burden_20_to_35pct}",356255,19504,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q1, repayment_some_late} -> {credit_small}",0.07062076321735836,0.5236440078258335,1.5676405745161162,0.07062076321735836,0.07062076321735836,0.5236440078258335,0.5236440078258335,1.5676405745161162,1.5676405745161162,"['apriori', 'eclat', 'fpgrowth']","{income_q1, repayment_some_late} -> {credit_small}",356255,25159,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{income_q1} -> {burden_20_to_35pct},0.12809364079100644,0.4001824033393842,1.3817173908149012,0.12809364079100644,0.12809364079100644,0.4001824033393842,0.4001824033393842,1.3817173908149012,1.3817173908149012,"['apriori', 'eclat', 'fpgrowth']",{income_q1} -> {burden_20_to_35pct},356255,45634,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
{income_q1} -> {credit_small},0.1685421958990049,0.5265493322108513,1.5763382857856392,0.16854219589900493,0.16854219589900493,0.5265493322108513,0.5265493322108513,1.5763382857856392,1.5763382857856392,"['apriori', 'eclat', 'fpgrowth']",{income_q1} -> {credit_small},356255,60044,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, leverage_3_to_6x} -> {credit_medium}",0.0542560806164124,0.7893898554275913,2.2952196508933334,0.0542560806164124,0.0542560806164124,0.7893898554275913,0.7893898554275913,2.2952196508933334,2.2952196508933334,"['apriori', 'eclat', 'fpgrowth']","{income_q2, leverage_3_to_6x} -> {credit_medium}",356255,19329,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, leverage_over_6x} -> {credit_large}",0.03441355209049698,1.0,3.1052140715431285,0.03441355209049698,0.03441355209049698,1.0,1.0,3.105214071543128,3.105214071543128,"['apriori', 'eclat', 'fpgrowth']","{income_q2, leverage_over_6x} -> {credit_large}",356255,12260,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, leverage_under_3x} -> {burden_under_20pct}",0.0711905797813364,0.9162572254335261,1.3957080399650277,0.0711905797813364,0.0711905797813364,0.9162572254335261,0.9162572254335261,1.3957080399650277,1.3957080399650277,"['apriori', 'eclat', 'fpgrowth']","{income_q2, leverage_under_3x} -> {burden_under_20pct}",356255,25362,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, leverage_under_3x} -> {credit_small}",0.06372401790852059,0.8201589595375723,2.455321637045553,0.06372401790852059,0.06372401790852059,0.8201589595375723,0.8201589595375723,2.455321637045553,2.455321637045553,"['apriori', 'eclat', 'fpgrowth']","{income_q2, leverage_under_3x} -> {credit_small}",356255,22702,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, previous_approval_high} -> {burden_20_to_35pct}",0.03395601465242593,0.3564546070660341,1.2307375974288868,0.03395601465242593,0.03395601465242593,0.3564546070660341,0.3564546070660341,1.2307375974288868,1.2307375974288868,"['apriori', 'eclat', 'fpgrowth']","{income_q2, previous_approval_high} -> {burden_20_to_35pct}",356255,12097,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, previous_approval_high} -> {previous_two_to_four}",0.04394324290185401,0.4612959306951115,1.200764140446486,0.04394324290185401,0.04394324290185401,0.4612959306951115,0.4612959306951115,1.200764140446486,1.200764140446486,"['apriori', 'eclat', 'fpgrowth']","{income_q2, previous_approval_high} -> {previous_two_to_four}",356255,15655,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, previous_deep} -> {previous_outcome_mixed}",0.032389720846023214,0.45282944823797183,1.3998243314852592,0.032389720846023214,0.032389720846023214,0.4528294482379719,0.4528294482379719,1.3998243314852592,1.3998243314852592,"['apriori', 'eclat', 'fpgrowth']","{income_q2, previous_deep} -> {previous_outcome_mixed}",356255,11539,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, previous_deep} -> {repayment_some_late}",0.041947481438856994,0.5864531826387254,1.3187413830861718,0.041947481438857,0.041947481438857,0.5864531826387254,0.5864531826387254,1.3187413830861718,1.3187413830861718,"['apriori', 'eclat', 'fpgrowth']","{income_q2, previous_deep} -> {repayment_some_late}",356255,14944,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, previous_outcome_mixed} -> {previous_deep}",0.032389720846023214,0.54979035639413,1.3838470747379892,0.032389720846023214,0.032389720846023214,0.54979035639413,0.54979035639413,1.3838470747379892,1.3838470747379892,"['apriori', 'eclat', 'fpgrowth']","{income_q2, previous_outcome_mixed} -> {previous_deep}",356255,11539,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q2, repayment_some_late} -> {previous_deep}",0.041947481438856994,0.5271996048825232,1.326985136306572,0.041947481438857,0.041947481438857,0.5271996048825232,0.5271996048825232,1.326985136306572,1.326985136306572,"['apriori', 'eclat', 'fpgrowth']","{income_q2, repayment_some_late} -> {previous_deep}",356255,14944,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, leverage_3_to_6x} -> {credit_large}",0.060560553536090724,0.5997387001723468,1.8623170510241562,0.060560553536090724,0.060560553536090724,0.5997387001723468,0.5997387001723468,1.8623170510241562,1.8623170510241562,"['apriori', 'eclat', 'fpgrowth']","{income_q3, leverage_3_to_6x} -> {credit_large}",356255,21575,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, leverage_over_6x} -> {credit_large}",0.035449327026989094,1.0,3.1052140715431285,0.035449327026989094,0.035449327026989094,1.0,1.0,3.105214071543128,3.105214071543128,"['apriori', 'eclat', 'fpgrowth']","{income_q3, leverage_over_6x} -> {credit_large}",356255,12629,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, leverage_under_3x} -> {burden_under_20pct}",0.11623696509522673,0.9284128870255364,1.4142244064875789,0.11623696509522673,0.11623696509522673,0.9284128870255364,0.9284128870255364,1.4142244064875789,1.4142244064875789,"['apriori', 'eclat', 'fpgrowth']","{income_q3, leverage_under_3x} -> {burden_under_20pct}",356255,41410,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, leverage_under_3x} -> {credit_medium}",0.05785462660173191,0.46209896195323186,1.3435929165291336,0.05785462660173191,0.05785462660173191,0.46209896195323186,0.46209896195323186,1.3435929165291336,1.3435929165291336,"['apriori', 'eclat', 'fpgrowth']","{income_q3, leverage_under_3x} -> {credit_medium}",356255,20611,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, leverage_under_3x} -> {credit_small}",0.06734501971902149,0.5379010380467681,1.610322050313454,0.06734501971902149,0.06734501971902149,0.5379010380467681,0.5379010380467681,1.6103220503134543,1.6103220503134543,"['apriori', 'eclat', 'fpgrowth']","{income_q3, leverage_under_3x} -> {credit_small}",356255,23992,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_approval_high} -> {credit_large}",0.05242312388598055,0.399273115980759,1.2398284981323242,0.05242312388598055,0.05242312388598055,0.399273115980759,0.399273115980759,1.2398284981323242,1.2398284981323242,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_approval_high} -> {credit_large}",356255,18676,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_deep} -> {card_utilisation_moderate}",0.0488751035073192,0.43494117353183626,1.6944978596129208,0.0488751035073192,0.0488751035073192,0.43494117353183626,0.43494117353183626,1.694497859612921,1.694497859612921,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_deep} -> {card_utilisation_moderate}",356255,17412,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_deep} -> {previous_outcome_mixed}",0.051631556048336164,0.4594709364774061,1.4203550563994822,0.051631556048336164,0.051631556048336164,0.4594709364774061,0.4594709364774061,1.4203550563994822,1.4203550563994822,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_deep} -> {previous_outcome_mixed}",356255,18394,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_deep} -> {repayment_some_late}",0.06742080812900872,0.5999800164863988,1.349158807878368,0.06742080812900872,0.06742080812900872,0.5999800164863988,0.5999800164863988,1.349158807878368,1.349158807878368,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_deep} -> {repayment_some_late}",356255,24019,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_one} -> {card_history_not_observed}",0.03816086791764326,0.9530987100392596,1.3436890067750564,0.03816086791764326,0.03816086791764326,0.9530987100392596,0.9530987100392596,1.3436890067750564,1.3436890067750564,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_one} -> {card_history_not_observed}",356255,13595,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_one} -> {previous_approval_high}",0.03955032210074245,0.9878014582164892,1.8844472031064736,0.03955032210074245,0.03955032210074245,0.9878014582164891,0.9878014582164891,1.8844472031064736,1.8844472031064736,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_one} -> {previous_approval_high}",356255,14090,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, previous_outcome_mixed} -> {previous_deep}",0.051631556048336164,0.5804721030042919,1.461074412032147,0.051631556048336164,0.051631556048336164,0.5804721030042919,0.5804721030042919,1.461074412032147,1.461074412032147,"['apriori', 'eclat', 'fpgrowth']","{income_q3, previous_outcome_mixed} -> {previous_deep}",356255,18394,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, repayment_some_late} -> {card_utilisation_moderate}",0.042601507347265304,0.35574150903593277,1.3859419671445188,0.042601507347265304,0.042601507347265304,0.35574150903593277,0.35574150903593277,1.3859419671445188,1.3859419671445188,"['apriori', 'eclat', 'fpgrowth']","{income_q3, repayment_some_late} -> {card_utilisation_moderate}",356255,15177,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q3, repayment_some_late} -> {previous_deep}",0.06742080812900872,0.5629936947706444,1.417080471753082,0.06742080812900872,0.06742080812900872,0.5629936947706444,0.5629936947706444,1.4170804717530818,1.4170804717530818,"['apriori', 'eclat', 'fpgrowth']","{income_q3, repayment_some_late} -> {previous_deep}",356255,24019,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q4, leverage_3_to_6x} -> {burden_under_20pct}",0.06543066062230705,0.7991634668129457,1.2173425157432218,0.06543066062230705,0.06543066062230705,0.7991634668129457,0.7991634668129457,1.2173425157432218,1.2173425157432218,"['apriori', 'eclat', 'fpgrowth']","{income_q4, leverage_3_to_6x} -> {burden_under_20pct}",356255,23310,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q4, leverage_3_to_6x} -> {credit_large}",0.08127043830963776,0.9926289083927594,3.0823252541616903,0.08127043830963776,0.08127043830963776,0.9926289083927593,0.9926289083927593,3.082325254161691,3.082325254161691,"['apriori', 'eclat', 'fpgrowth']","{income_q4, leverage_3_to_6x} -> {credit_large}",356255,28953,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
"{income_q4, leverage_3_to_6x} -> {external_score_strong}",0.034559514954176085,0.4221064179923204,1.266955834781233,0.034559514954176085,0.034559514954176085,0.4221064179923204,0.4221064179923204,1.266955834781233,1.266955834781233,"['apriori', 'eclat', 'fpgrowth']","{income_q4, leverage_3_to_6x} -> {external_score_strong}",356255,12312,apriori+eclat+fpgrowth,3,0.0,True,Portfolio-wide
